AcademicGroup,AcademicOrganization,Subject,Catalog Number,Section,Class Number,Title,Instructor,Enrollment Capacity,Total Enrolled,Seats Available,Enrollment Status,Component,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Start Time,End Time,Location,Waitlist Cap,Waitlist Total
,,CHM, 151,01R1,12637,Princ Modern Chemistry I,"Wei,Yibin",35,36,-1,Closed,Recitation,,,,,Y,,,1:00 PM,1:50 PM,SENG-215,10,0
,,CHM, 151,01R2,12638,Princ Modern Chemistry I,"Wei,Yibin",35,26,9,Open,Recitation,,,,,Y,,,2:00 PM,2:50 PM,SENG-215,10,0
,,CHM, 151,01R3,12639,Princ Modern Chemistry I,"Wei,Yibin",33,20,13,Open,Recitation,,,,,Y,,,3:00 PM,3:50 PM,SENG-215,5,0
,,CHM, 151,2,12644,Princ Modern Chemistry I,"Liberty,Anne Marie",105,81,24,Open,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,DION-115,15,0
,,CHM, 151,02R1,12645,Princ Modern Chemistry I,"Liberty,Anne Marie",35,35,0,Closed,Recitation,Y,,,,,,,2:00 PM,2:50 PM,SENG-210,10,0
,,CHM, 151,02R2,12646,Princ Modern Chemistry I,"Liberty,Anne Marie",35,35,0,Closed,Recitation,Y,,,,,,,3:00 PM,3:50 PM,SENG-210,10,0
,,CHM, 151,02R3,12647,Princ Modern Chemistry I,"Liberty,Anne Marie",35,11,24,Open,Recitation,Y,,,,,,,4:00 PM,4:50 PM,SENG-210,5,0
,,CHM, 151,3,12648,Princ Modern Chemistry I,"Silvia,Melissa A",105,102,3,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,DION-116,15,0
,,CHM, 151,03R1,12649,Princ Modern Chemistry I,"Silvia,Melissa A",35,33,2,Open,Recitation,,,,,Y,,,2:00 PM,2:50 PM,SENG-305,10,0
,,CHM, 151,03R2,12650,Princ Modern Chemistry I,"Silvia,Melissa A",35,34,1,Open,Recitation,,,,,Y,,,1:00 PM,1:50 PM,SENG-305,5,0
,,CHM, 151,03R3,12651,Princ Modern Chemistry I,"Silvia,Melissa A",35,35,0,Closed,Recitation,,,,,Y,,,12:00 PM,12:50 PM,SENG-117,10,0
,,CHM, 151,6101,16500,Princ Modern Chemistry I,"Wei,Yibin",2,2,0,Closed,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,LIB-205,0,0
,,CHM, 151,61R1,16501,Princ Modern Chemistry I,"Wei,Yibin",2,2,0,Closed,Recitation,,,,,Y,,,3:00 PM,3:50 PM,SENG-215,0,0
,,CHM, 152,1,12652,Princ Modrn Chemistry II,"Liberty,Anne Marie",60,59,1,Open,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,SENG-115,15,0
,,CHM, 152,01R1,12653,Princ Modrn Chemistry II,"Liberty,Anne Marie",30,29,1,Open,Recitation,,,,,Y,,,2:00 PM,2:50 PM,SENG-109,15,0
,,CHM, 152,01R2,12654,Princ Modrn Chemistry II,"Liberty,Anne Marie",30,30,0,Closed,Recitation,,,,,Y,,,3:00 PM,3:50 PM,SENG-109,15,0
,,CHM, 153,1,12655,Mod&App Chem Sci&Eng I,"Lawton,Jamie S",48,49,-1,Closed,Lecture,,Y,,Y,,,,8:00 AM,9:15 AM,TEX 101,8,0
,,CHM, 153,2,12656,Mod&App Chem Sci&Eng I,"Lawton,Jamie S",48,47,1,Open,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,TEX 101,8,0
,,CHM, 153,3,12657,Mod&App Chem Sci&Eng I,"Lawton,Jamie S",48,49,-1,Closed,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,DION-115,8,0
,,CHM, 155,1,12663,Modern Chemical Prin I,"Su,Timothy C",30,24,6,Open,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,SENG-114,5,0
,,CHM, 155,01R1,12664,Modern Chemical Prin I,"Su,Timothy C",30,24,6,Open,Recitation,,,Y,,,,,2:00 PM,2:50 PM,SENG-305,5,0
,,CHM, 155,02H,12665,Modern Chemical Prin I,"Su,Timothy C",20,8,12,Open,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,SENG-114,15,0
,,CHM, 155,02R1,12666,Modern Chemical Prin I,"Su,Timothy C",20,8,12,Open,Recitation,,,Y,,,,,1:00 PM,1:50 PM,SENG-305,15,0
,,CHM, 161,01H,16182,Intro Applied Chem I,"Bessette,Russell R",16,15,1,Open,Lecture,,,,Y,,,,11:00 AM,11:50 AM,CVPA-255,5,0
,,CHM, 161,01LH,16183,Intro Applied Chem I,"Bessette,Russell R",16,15,1,Open,Laboratory,,,,Y,,,,12:00 PM,1:50 PM,SENG-308,5,0
,,CHM, 161,2,12667,Intro Applied Chem I,"Mdluli,Velabo",58,64,-6,Closed,Lecture,,Y,,,,,,11:00 AM,11:50 AM,DION-115,10,0
,,CHM, 161,02L1,12668,Intro Applied Chem I,"Mdluli,Velabo",28,32,-4,Closed,Laboratory,,Y,,,,,,12:00 PM,1:50 PM,SENG-304,10,0
,,CHM, 161,02L2,12669,Intro Applied Chem I,"Mdluli,Velabo",30,32,-2,Closed,Laboratory,,Y,,,,,,12:00 PM,1:50 PM,SENG-308,2,0
,,CHM, 161,3,12670,Intro Applied Chem I,"Garreffi,Brian Patrick",60,60,0,Closed,Lecture,,Y,,,,,,2:00 PM,2:50 PM,LIB-207,10,0
,,CHM, 161,03L1,12671,Intro Applied Chem I,"Garreffi,Brian Patrick",30,30,0,Closed,Laboratory,,Y,,,,,,3:00 PM,4:50 PM,SENG-304,5,0
,,CHM, 161,03L2,12672,Intro Applied Chem I,"Garreffi,Brian Patrick",30,30,0,Closed,Laboratory,,Y,,,,,,3:00 PM,4:50 PM,SENG-308,10,0
,,CHM, 161,5,12676,Intro Applied Chem I,"Feltrup,Thomas Mark",16,16,0,Closed,Lecture,,,,Y,,,,11:00 AM,11:50 AM,DION-115,10,0
,,CHM, 161,05L2,12678,Intro Applied Chem I,"Patel,Kruti Birju",16,16,0,Closed,Laboratory,,,,Y,,,,12:00 PM,1:50 PM,SENG-304,10,0
,,CHM, 161,6,12679,Intro Applied Chem I,"Garreffi,Brian Patrick",60,60,0,Closed,Lecture,,,,Y,,,,2:00 PM,2:50 PM,LIB-207,5,0
,,CHM, 161,06L1,12680,Intro Applied Chem I,"Garreffi,Brian Patrick",30,30,0,Closed,Laboratory,,,,Y,,,,3:00 PM,4:50 PM,SENG-304,15,0
,,CHM, 161,06L2,12681,Intro Applied Chem I,"Garreffi,Brian Patrick",30,30,0,Closed,Laboratory,,,,Y,,,,3:00 PM,4:50 PM,SENG-308,5,0
,,CHM, 161,7,12682,Intro Applied Chem I,"Mdluli,Velabo",40,58,-18,Closed,Lecture,,Y,,,,,,8:00 AM,8:50 AM,LIB-207,15,0
,,CHM, 161,07L1,12683,Intro Applied Chem I,"Mdluli,Velabo",30,29,1,Open,Laboratory,,Y,,,,,,9:00 AM,10:50 AM,SENG-304,15,0
,,CHM, 161,07L2,12684,Intro Applied Chem I,"Mdluli,Velabo",10,29,-19,Closed,Laboratory,,Y,,,,,,9:00 AM,10:50 AM,SENG-308,10,0
,,CHM, 161,6101,16502,Intro Applied Chem I,"Mdluli,Velabo",2,2,0,Closed,Lecture,,Y,,,,,,8:00 AM,8:50 AM,LIB-207,0,0
,,CHM, 161,61L1,16503,Intro Applied Chem I,"Mdluli,Velabo",2,2,0,Closed,Laboratory,,Y,,,,,,9:00 AM,10:50 AM,SENG-308,0,0
,,CHM, 163,1,12685,Intro to Chemistry Lab I,"Silvia,Melissa A",10,10,0,Closed,Lecture,,Y,,,,,,9:00 AM,9:50 AM,SENG-305,5,0
,,CHM, 163,01L1,12686,Intro to Chemistry Lab I,"Silvia,Melissa A",10,10,0,Closed,Laboratory,,Y,,,,,,10:00 AM,12:30 PM,SENG-322,5,0
,,CHM, 163,2,12687,Intro to Chemistry Lab I,"Silvia,Melissa A",10,10,0,Closed,Lecture,,Y,,,,,,9:00 AM,9:50 AM,SENG-305,5,0
,,CHM, 163,02L1,12688,Intro to Chemistry Lab I,"Silvia,Melissa A",10,10,0,Closed,Laboratory,,Y,,,,,,1:00 PM,3:30 PM,SENG-322,5,0
,,CHM, 163,3,12689,Intro to Chemistry Lab I,"Lawton,Jamie S",10,7,3,Open,Lecture,,,Y,,,,,3:00 PM,3:50 PM,SENG-305,5,0
,,CHM, 163,03L1,12690,Intro to Chemistry Lab I,"Lawton,Jamie S",10,7,3,Open,Laboratory,,,Y,,,,,4:00 PM,6:30 PM,SENG-322,5,0
,,CHM, 251,1,12691,Organic Chemistry I,"Boerth,Donald W",84,86,-2,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,LIB-205,15,0
,,CHM, 251,01R1,12692,Organic Chemistry I,"Boerth,Donald W",28,28,0,Closed,Recitation,,,Y,,,,,1:00 PM,1:50 PM,SENG-215,15,0
,,CHM, 251,01R2,12693,Organic Chemistry I,"Boerth,Donald W",28,29,-1,Closed,Recitation,,,Y,,,,,2:00 PM,2:50 PM,SENG-215,15,0
,,CHM, 251,01R2,12693,Organic Chemistry I,"Boerth,Donald W",28,29,-1,Closed,Recitation,,,Y,,,,,2:00 PM,2:50 PM,SENG-215,15,0
,,CHM, 251,01R3,12694,Organic Chemistry I,"Boerth,Donald W",28,29,-1,Closed,Recitation,Y,,,,,,,2:00 PM,2:50 PM,DION-116,15,0
,,CHM, 251,01R3,12694,Organic Chemistry I,"Boerth,Donald W",28,29,-1,Closed,Recitation,Y,,,,,,,2:00 PM,2:50 PM,DION-116,15,0
,,CHM, 251,2,12695,Organic Chemistry I,"Olubanwo,Olusegun",100,101,-1,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,LIB-206,15,0
,,CHM, 251,02R1,12696,Organic Chemistry I,"Olubanwo,Olusegun",25,25,0,Closed,Recitation,Y,,,,,,,4:00 PM,4:50 PM,TEX 102,15,0
,,CHM, 251,02R2,12697,Organic Chemistry I,"Olubanwo,Olusegun",25,27,-2,Closed,Recitation,Y,,,,,,,2:00 PM,2:50 PM,TEX 102,15,0
,,CHM, 251,02R3,12698,Organic Chemistry I,"Olubanwo,Olusegun",25,25,0,Closed,Recitation,Y,,,,,,,3:00 PM,3:50 PM,TEX 102,15,0
,,CHM, 251,02R4,12699,Organic Chemistry I,"Olubanwo,Olusegun",25,24,1,Open,Recitation,Y,,,,,,,11:00 AM,11:50 AM,LARTS-105,15,0
,,CHM, 263,1,12700,Bio-Organic Chem Lab I,"Wei,Yibin",36,36,0,Closed,Lecture,,,,Y,,,,8:00 AM,8:50 AM,SENG-305,15,0
,,CHM, 263,01L1,12701,Bio-Organic Chem Lab I,"Wei,Yibin",18,18,0,Closed,Laboratory,,,,Y,,,,9:00 AM,11:50 AM,SENG-315,10,0
,,CHM, 263,01L2,12702,Bio-Organic Chem Lab I,"Wei,Yibin",18,18,0,Closed,Laboratory,,,,Y,,,,1:00 PM,3:50 PM,SENG-315,10,0
,,CHM, 263,2,12703,Bio-Organic Chem Lab I,"Berry,Robert Elston",36,34,2,Open,Lecture,,,Y,,,,,12:00 PM,12:50 PM,SENG-305,15,0
,,CHM, 263,02L1,12704,Bio-Organic Chem Lab I,"Berry,Robert Elston",18,16,2,Open,Laboratory,,,Y,,,,,1:00 PM,3:50 PM,SENG-315,10,0
,,CHM, 263,02L2,12705,Bio-Organic Chem Lab I,"Berry,Robert Elston",18,18,0,Closed,Laboratory,,,,,Y,,,1:00 PM,3:50 PM,SENG-315,10,0
,,CHM, 263,3,12706,Bio-Organic Chem Lab I,"Berry,Robert Elston",36,37,-1,Closed,Lecture,Y,,,,,,,12:00 PM,12:50 PM,SENG-215,15,0
,,CHM, 263,03L1,12707,Bio-Organic Chem Lab I,"Lu,Xiaofei",18,19,-1,Closed,Laboratory,Y,,,,,,,1:00 PM,3:50 PM,SENG-315,10,0
,,CHM, 263,03L2,12708,Bio-Organic Chem Lab I,"Lu,Xiaofei",18,18,0,Closed,Laboratory,Y,,,,,,,5:00 PM,7:50 PM,SENG-315,10,0
,,CHM, 263,4,12709,Bio-Organic Chem Lab I,"Berry,Robert Elston",18,13,5,Open,Lecture,,,Y,,,,,5:00 PM,5:50 PM,SENG-305,10,0
,,CHM, 263,04L1,12710,Bio-Organic Chem Lab I,"Mastrolia,Ronald John",18,13,5,Open,Laboratory,,,Y,,,,,6:00 PM,8:50 PM,SENG-315,10,0
,,CHM, 263,5,12711,Bio-Organic Chem Lab I,"Dao,Christine Anh",18,18,0,Closed,Lecture,,,,Y,,,,4:00 PM,4:50 PM,LIB-206,10,0
,,CHM, 263,05L1,12712,Bio-Organic Chem Lab I,"Dao,Christine Anh",18,18,0,Closed,Laboratory,,,,Y,,,,5:00 PM,7:50 PM,SENG-315,10,0
,,CHM, 265,1,12713,Organic Chemistry Lab I,"Olubanwo,Olusegun",20,24,-4,Closed,Lecture,,Y,,,,,,8:00 AM,8:50 AM,SENG-305,15,0
,,CHM, 265,01L1,12714,Organic Chemistry Lab I,"Olubanwo,Olusegun",10,14,-4,Closed,Laboratory,,Y,,,,,,9:00 AM,11:50 AM,SENG-315,10,0
,,CHM, 265,01L2,12715,Organic Chemistry Lab I,"Rasapalli,Sivappa",10,10,0,Closed,Laboratory,,Y,,,,,,1:00 PM,3:50 PM,SENG-315,10,0
,,CHM, 305,1,12716,Modrn Mthd Chemcl Analys,"Cai,Shuowei",24,24,0,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,SENG-215,15,0
,,CHM, 305,01R1,12717,Modrn Mthd Chemcl Analys,"Cai,Shuowei",15,24,-9,Closed,Recitation,Y,,,,,,,2:00 PM,2:50 PM,SENG-215,10,0
,,CHM, 307,1,12718,Procedures Chem Analysis,"Blanchette,Brian N",24,20,4,Open,Lecture,Y,,,,,,,5:00 PM,5:50 PM,SENG-305,15,0
,,CHM, 307,01L1,12719,Procedures Chem Analysis,"Blanchette,Brian N",12,8,4,Open,Laboratory,,Y,,,,,,1:00 PM,4:50 PM,SENG-325,10,0
,,CHM, 307,01L2,13597,Procedures Chem Analysis,"Blanchette,Brian N",12,12,0,Closed,Laboratory,,Y,,,,,,8:00 AM,11:50 AM,SENG-325,10,0
,,CHM, 315,1,12720,Physical Chemistry I,"Mayes,Maricris Lodriguito",15,16,-1,Closed,Lecture,,,,Y,,,,9:00 AM,10:05 AM,SENG-305,10,0
,,CHM, 315,1,12720,Physical Chemistry I,"Mayes,Maricris Lodriguito",15,16,-1,Closed,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,SENG-305,10,0
,,CHM, 315,01R1,12721,Physical Chemistry I,"Mayes,Maricris Lodriguito",15,16,-1,Closed,Recitation,,,,Y,,,,10:05 AM,10:55 AM,SENG-305,10,0
,,CHM, 319,1,12722,Physical Chem Measure II,"Ojadi,Emmanuel C",8,9,-1,Closed,Lecture,,,,Y,,,,12:00 PM,12:50 PM,SENG-307B,8,0
,,CHM, 319,01L1,12723,Physical Chem Measure II,"Ojadi,Emmanuel C",8,9,-1,Closed,Laboratory,,,,Y,,,,1:00 PM,4:50 PM,SENG-325,8,0
,,CHM, 401,1,12724,Chemistry Seminar I,"Rasapalli,Sivappa",30,12,18,Open,Seminar,,,Y,,,,,4:00 PM,5:30 PM,LIB-206,15,0
,,CHM, 411,1,12725,Biochemistry I,"Blanchette,Brian N",30,34,-4,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,SENG-113,15,0
,,CHM, 411,01R1,12726,Biochemistry I,"Blanchette,Brian N",15,17,-2,Closed,Recitation,,,Y,,,,,2:00 PM,2:50 PM,TEX 102,10,0
,,CHM, 411,01R2,12727,Biochemistry I,"Blanchette,Brian N",15,17,-2,Closed,Recitation,,,Y,,,,,3:00 PM,3:50 PM,TEX 102,10,0
,,CHM, 421,1,12728,Organic Mechanism,"Boerth,Donald W",8,2,6,Open,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,SENG-305,8,0
,,CHM, 431,1,12729,Prin Inorganic Chemistry,"Cappillino,Patrick J",10,10,0,Closed,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,SENG-305,10,0
,,CHM, 433,1,12730,Inorganic Chemistry Lab,"Cappillino,Patrick J",6,7,-1,Closed,Laboratory,Y,,,,,,,12:00 PM,12:50 PM,SENG-322,6,0
,,CHM, 433,1,12730,Inorganic Chemistry Lab,"Cappillino,Patrick J",6,7,-1,Closed,Laboratory,Y,,,,,,,1:00 PM,5:00 PM,SENG-322,6,0
,,CHM, 491,1,12731,Intro To Research I,"Guo,Maolin",2,1,1,Open,Research,,,,,,,,,,,2,0
,,CHM, 491,2,12732,Intro To Research I,"Cai,Shuowei",2,0,2,Open,Research,,,,,,,,,,,2,0
,,CHM, 491,5,12733,Intro To Research I,"Neto,Catherine A",2,0,2,Open,Research,,,Y,,,,,2:00 PM,3:30 PM,SENG-307B,2,0
,,CHM, 491,6,12734,Intro To Research I,"Ojadi,Emmanuel C",2,0,2,Open,Research,,,,,,,,,,,2,0
,,CHM, 491,7,12735,Intro To Research I,"Rasapalli,Sivappa",2,3,-1,Closed,Research,,,,,,,,,,,2,0
,,CHM, 491,9,12736,Intro To Research I,"Zuo,Yuegang",2,0,2,Open,Research,,,,,,,,,,,2,0
,,CHM, 491,10,12737,Intro To Research I,"Manke,David Robert",2,1,1,Open,Research,,,,,,,,,,,2,0
,,CHM, 491,11,14678,Intro To Research I,"Cappillino,Patrick J",2,2,0,Closed,Research,,,,,,,,,,,2,0
,,CHM, 491,12,15171,Intro To Research I,"Boerth,Donald W",3,2,1,Open,Research,,,,,,,,,,,3,0
,,CHM, 511,1,12738,Biochemistry I,"Blanchette,Brian N",10,5,5,Open,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,SENG-113,10,0
,,CHM, 511,01R1,12739,Biochemistry I,"Blanchette,Brian N",5,4,1,Closed,Recitation,,,Y,,,,,2:00 PM,2:50 PM,TEX 102,5,0
,,CHM, 511,01R2,12740,Biochemistry I,"Blanchette,Brian N",5,1,4,Open,Recitation,,,Y,,,,,3:00 PM,3:50 PM,TEX 102,5,0
,,CHM, 521,1,12741,Organic Mechanism,"Boerth,Donald W",8,5,3,Open,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,SENG-305,8,0
,,CHM, 541,1,12742,Prin Inorganic Chemistry,"Cappillino,Patrick J",10,11,-1,Closed,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,SENG-305,10,0
,,CHM, 550,2,12743,Special Topics-Chemistry,"Ojadi,Emmanuel C",10,8,2,Open,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,SENG-305,10,0
,,CHM, 550,4,12745,Special Topics-Chemistry,"Manke,David Robert",10,9,1,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,SENG-307B,10,0
,,CHM, 555,1,12746,Mthds Chemcl Separation,"Zuo,Yuegang",6,9,-3,Closed,Lecture,Y,,,,,,,1:00 PM,4:50 PM,SENG-326,6,0
,,CHM, 555,1,12746,Mthds Chemcl Separation,"Zuo,Yuegang",6,9,-3,Closed,Lecture,Y,,,,,,,6:00 PM,7:40 PM,SENG-305,6,0
,,CHM, 555,2,15451,Mthds Chemcl Separation,"Zuo,Yuegang",6,6,0,Closed,Lecture,,Y,,,,,,1:00 PM,4:50 PM,SENG-326,0,0
,,CHM, 555,2,15451,Mthds Chemcl Separation,"Zuo,Yuegang",6,6,0,Closed,Lecture,Y,,,,,,,6:00 PM,7:40 PM,SENG-305,0,0
,,CHM, 595,1,16607,Independent Study,"Rasapalli,Sivappa",1,1,0,Closed,Independent Study,,,,,,,,,,,0,0
,,CHM, 600,1,12747,Thesis/Dissertation Rsch,"Boerth,Donald W",2,1,1,Open,Thesis Research,,,,,,,,,,,2,0
,,CHM, 600,2,12748,Thesis/Dissertation Rsch,"Cai,Shuowei",2,0,2,Open,Thesis Research,,,,,,,,,,,2,0
,,CHM, 600,3,12749,Thesis/Dissertation Rsch,"Guo,Maolin",2,2,0,Closed,Thesis Research,,,,,,,,,,,2,0
,,CHM, 600,4,12750,Thesis/Dissertation Rsch,"Mayes,Maricris Lodriguito",2,0,2,Open,Thesis Research,,,,,,,,,,,2,0
,,CHM, 600,5,12751,Thesis/Dissertation Rsch,"Neto,Catherine A",2,2,0,Closed,Thesis Research,,,Y,,,,,2:00 PM,3:50 PM,SENG-307B,2,0
,,CHM, 600,6,12752,Thesis/Dissertation Rsch,"Ojadi,Emmanuel C",2,1,1,Open,Thesis Research,,,,,,,,,,,2,0
,,CHM, 600,7,12753,Thesis/Dissertation Rsch,"Rasapalli,Sivappa",2,3,-1,Closed,Thesis Research,,,,,,,,,,,2,0
,,CHM, 600,8,12754,Thesis/Dissertation Rsch,"Cai,Shuowei",2,0,2,Open,Thesis Research,,,,,,,,,,,2,0
,,CHM, 600,9,12755,Thesis/Dissertation Rsch,"Zuo,Yuegang",6,7,-1,Closed,Thesis Research,,,,,,,,,,,6,0
,,CHM, 600,10,12756,Thesis/Dissertation Rsch,"Manke,David Robert",2,2,0,Closed,Thesis Research,,,,,,,,,,,2,0
,,CHM, 600,11,13867,Thesis/Dissertation Rsch,"Cappillino,Patrick J",1,2,-1,Closed,Thesis Research,,,,,,,,,,,1,0
,,CHM, 600,12,15745,Thesis/Dissertation Rsch,"Rasapalli,Sivappa",1,2,-1,Closed,Thesis Research,,,,,,,,,,,0,0
,,CHM, 600,13,15960,Thesis/Dissertation Rsch,"Guo,Maolin",1,0,1,Open,Thesis Research,,,,,,,,,,,0,0
,,CHM, 600,14,16042,Thesis/Dissertation Rsch,"Zuo,Yuegang",1,5,-4,Closed,Thesis Research,,,,,,,,,,,0,0
,,CHM, 600,15,16137,Thesis/Dissertation Rsch,"Neto,Catherine A",1,1,0,Closed,Thesis Research,,,,,,,,,,,0,0
,,CHM, 600,16,16271,Thesis/Dissertation Rsch,"Cai,Shuowei",1,2,-1,Closed,Thesis Research,,,,,,,,,,,0,0
,,CHM, 600,17,16401,Thesis/Dissertation Rsch,"Cai,Shuowei",1,2,-1,Closed,Thesis Research,,,,,,,,,,,0,0
,,CHM, 600,18,16614,Thesis/Dissertation Rsch,"Guo,Maolin",1,2,-1,Closed,Thesis Research,,,,,,,,,,,0,0
,,CHM, 600,19,16724,Thesis/Dissertation Rsch,"Ojadi,Emmanuel C",1,1,0,Closed,Thesis Research,,,,,,,,,,,0,0
,,CHM, 620,1,12758,Library Research,"Zuo,Yuegang",2,1,1,Open,Research,,,,,,,,,,,2,0
,,CHM, 650,1,12759,Graduate Seminar,"Guo,Maolin",25,23,2,Open,Seminar,Y,,,,,,,12:00 PM,12:50 PM,SENG-305,15,0
,,CHM, 650,1,12759,Graduate Seminar,"Guo,Maolin",25,23,2,Open,Seminar,,,Y,,,,,4:00 PM,5:50 PM,LIB-206,15,0
,Clge Engrn,DSC, 101,1,13782,Introduction to Data Science,"Yan,Donghui",35,15,20,Open,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,LARTS-218,15,0
,Crime/Just,CJS, 190,1,4932,Intro Crime & Justice System,"Roderick,Dennis B",120,114,6,Open,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,DION-115,15,0
,,CJS, 190,3,4933,Intro Crime & Justice System,"Donovan,Heather Patricia",75,73,2,Open,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,LIB-205,15,0
,,CJS, 190,6101,14512,Intro Crime & Justice System,"Roderick,Dennis B",25,13,12,Open,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,CVPA-255,0,0
,,CJS, 190,7101,15495,Intro Crime & Justice System,"Rego,Elise M",25,6,19,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,CJS, 205,1,4934,Social Theory,"Krafft,Erin Katherine",30,32,-2,Closed,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,LARTS-102,15,0
,,CJS, 205,2,4935,Social Theory,"Krafft,Erin Katherine",30,31,-1,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,LARTS-121,15,0
,,CJS, 205,7101,15496,Social Theory,"Bery,Sadhana",25,7,18,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,CJS, 205,7102,16552,Social Theory,"Bery,Sadhana",18,7,11,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,CJS, 257,1,4937,Foundations in Justice Studies,"Larson,Eric David",20,21,-1,Closed,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,LARTS-101,15,0
,,CJS, 257,2,4938,Foundations in Justice Studies,"Larson,Eric David",20,20,0,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,SENG-109,15,0
,,CJS, 257,3,4939,Foundations in Justice Studies,"Krumholz,Susan T",15,15,0,Closed,Lecture,Y,,,,,,,6:30 PM,9:00 PM,NOROOM,10,0
,,CJS, 257,4,15132,Foundations in Justice Studies,"Donovan,Heather Patricia",20,23,-3,Closed,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,LARTS-214,15,0
,,CJS, 257,7101,15505,Foundations in Justice Studies,"Rowland,Mia Donna",25,10,15,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,CJS, 258,1,4940,A History of Criminology,"Saleh-Hanna,Viviane",30,29,1,Open,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,LARTS-101,15,0
,,CJS, 258,2,4941,A History of Criminology,"Saleh-Hanna,Viviane",30,22,8,Open,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,LARTS-102,15,0
,,CJS, 315,1,4942,Rsch Methods Justice Studies,"Arford,Tammi Michelle",25,21,4,Open,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,LARTS-102,15,0
,,CJS, 315,2,4943,Rsch Methods Justice Studies,"Arford,Tammi Michelle",24,24,0,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LARTS-102,15,0
,,CJS, 315,8101,16540,Rsch Methods Justice Studies,"Arford,Tammi Michelle",1,1,0,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LARTS-102,0,0
,,CJS, 321,1,15165,"Women, Crime, and the Law","Turcotte,Heather M",30,27,3,Open,Lecture,Y,,,,,,,3:00 PM,5:30 PM,CVPA-107,15,0
,,CJS, 324,1,4944,"Gender, Crime and In-Justice","Jafri,Beenash",25,24,1,Closed,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,LARTS-121,15,0
,,CJS, 324,2,4945,"Gender, Crime and In-Justice","Jafri,Beenash",25,25,0,Closed,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,LARTS-121,15,0
,,CJS, 350,1,4949,Read Crime & Justice Studies,"Roderick,Dennis B",30,34,-4,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,LARTS-121,15,0
,,CJS, 350,8101,15504,Read Crime & Justice Studies,"Roderick,Dennis B",25,14,11,Open,Lecture,Y,,,,,,,6:30 PM,9:30 PM,LARTS-209,0,0
,,CJS, 368,1,4950,The Politics of Policing,"Woods,Tryon P",25,25,0,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,LARTS-102,15,0
,,CJS, 368,2,4951,The Politics of Policing,"Woods,Tryon P",25,25,0,Closed,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,LARTS-102,15,0
,,CJS, 370,1,4952,Criminal Law and Procedure,"Roderick,Dennis B",30,34,-4,Closed,Lecture,Y,,Y,,Y,,,3:00 PM,3:50 PM,LARTS-121,15,0
,,CJS, 380,1,4953,Abolitionism,"Turcotte,Heather M",25,29,-4,Closed,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,LARTS-121,15,0
