Academic Group,Academic Organization,Subject,Catalog Number,Section,Session,Class Number,Title,CLASS_INSTRUCTOR_NAME,Instructor Emplid,Room Capacity,Room Capacity Request,Enrollment Capacity,Total Enrolled,Seats Available,Enrollment Status,Component,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Start Time,End Time,Location,Minimum Units,Maximum Units,Waitlist Cap,Waitlist Total
,,ATR, 493,1,1,13555,Jewelry/Metals V,"Hamlet,Susan H",286989,16,8,8,2,6,Open,Studio,Y,,Y,,,,,9:00 AM,11:50 AM,STAR 238,3,3,8,0
,,ATR, 495,1,1,16824,Independent Study,"Hamlin,Charlotte",285286,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,3,3,0,0
,,ATR, 496,1,1,15794,Directed Study,"Hamlin,Charlotte",285286,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,3,3,0,0
,,ATR, 496,2,1,15795,Directed Study,"Hamlin,Charlotte",285286,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,3,3,0,0
,Dean CVPA,ART, 505,1,1,4846,Graduate Seminar I,"Ladd,Thomas S",287070,20,25,25,15,10,Open,Seminar,,Y,,,,,,4:00 PM,6:50 PM,STAR 144,3,3,15,0
,,ART, 506,1,1,4851,Grad Seminar II: On Creativity,"Dempsey,Anna M",706232,20,15,15,18,-3,Closed,Seminar,Y,,,,,,,4:00 PM,6:30 PM,STAR 144,3,3,10,0
,,ART, 508,1,1,4847,Portfolio Intensive Studio I,"Hutchinson,Rebecca S",297513,12,6,6,2,4,Open,Studio,,Y,,Y,,,,12:30 PM,3:15 PM,STAR 425,3,3,6,0
,,ART, 508,2,1,16631,Portfolio Intensive Studio I,"Hamlin,Charlotte",285286,,1,1,1,0,Closed,Studio,,,,,,,,,,,3,3,0,0
,,ART, 508,4,1,4849,Portfolio Intensive Studio I,"Peteva,Elena",1355648,,5,5,1,4,Open,Studio,,,,,,,,,,,3,3,5,0
,,ART, 510,1,1,4850,Selected Topics,"Schireson,Suzanne D",1355649,16,13,13,13,0,Closed,Studio,,,,,Y,,,9:00 AM,2:50 PM,STAR 349,0,3,10,0
,,ART, 512,1,1,14546,Visual Thesis,"Ahrens,Scott B",287051,,5,5,1,4,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,2,1,14547,Visual Thesis,"Msangi,Ziddi",286976,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,3,1,14548,Visual Thesis,"Allaux,Jean-Francois",287000,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,4,1,14549,Visual Thesis,"St.Pierre,Marc",297395,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,5,1,14550,Visual Thesis,"Lee,Yoon Soo",297512,,5,5,1,4,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,6,1,14551,Visual Thesis,"Miraglia,Anthony J",286979,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,7,1,14552,Visual Thesis,"Lintala,Eric C",286983,,5,5,1,4,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,8,1,4853,Visual Thesis,"Creighton,Richard J",286684,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,9,1,14553,Visual Thesis,"Peteva,Elena",1355648,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,10,1,14555,Visual Thesis,"McFarlane,Bryan V",286981,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,11,1,14571,Visual Thesis,"Hutchinson,Rebecca S",297513,,5,5,2,3,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,12,1,14572,Visual Thesis,"Ahrens,Scott B",287051,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,13,1,14573,Visual Thesis,"Allaux,Jean-Francois",287000,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,14,1,15472,Visual Thesis,"Schireson,Suzanne D",1355649,,5,5,2,3,Open,Studio,,,,,,,,,,,0,6,0,0
,,ART, 512,15,1,15778,Visual Thesis,"Hutchinson,Rebecca S",297513,,1,1,0,1,Open,Studio,,,,,,,,,,,0,6,0,0
,,ART, 512,16,1,4854,Visual Thesis,"Hamlin,Charlotte",285286,,5,5,1,4,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,17,1,15471,Visual Thesis,"Lintala,Eric C",286983,,5,5,1,4,Open,Studio,,,,,,,,,,,0,6,0,0
,,ART, 512,18,1,4855,Visual Thesis,"Hamlet,Susan H",286989,,5,5,1,4,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,28,1,4856,Visual Thesis,"Lawton,James B",286985,,5,5,1,4,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,38,1,4857,Visual Thesis,"Thompson,Alan B",286971,,5,5,2,3,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,39,1,4858,Visual Thesis,"Towne,Shawn G",286970,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,42,1,4859,Visual Thesis,"Wisneski,Kurt",286579,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,44,1,4860,Visual Thesis,"Wong,Janine M",286967,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,50,1,4861,Visual Thesis,"Malakoff,Sarah B",284810,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,5,0
,,ART, 512,51,1,15613,Visual Thesis,"Hutchinson,Rebecca S",297513,,5,5,0,5,Open,Studio,,,,,,,,,,,0,6,0,0
,,ART, 515,1,1,4862,Writing Seminar,"Hamlin,Charlotte",285286,16,15,15,18,-3,Closed,Seminar,,Y,,,,,,6:30 PM,9:15 PM,STAR 256B,3,3,10,0
,,ART, 516,1,1,16247,Thesis Report,"Ahrens,Scott B",287051,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,0,0
,,ART, 516,2,1,14560,Thesis Report,"Msangi,Ziddi",286976,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,3,1,14561,Thesis Report,"Allaux,Jean-Francois",287000,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,4,1,14562,Thesis Report,"St.Pierre,Marc",297395,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,5,1,14563,Thesis Report,"Lee,Yoon Soo",297512,,5,5,1,4,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,6,1,14564,Thesis Report,"Miraglia,Anthony J",286979,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,7,1,14566,Thesis Report,"Lintala,Eric C",286983,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,8,1,4863,Thesis Report,"Creighton,Richard J",286684,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,9,1,14567,Thesis Report,"Peteva,Elena",1355648,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,10,1,14568,Thesis Report,"McFarlane,Bryan V",286981,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,11,1,14575,Thesis Report,"Hutchinson,Rebecca S",297513,,5,5,2,3,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,12,1,14576,Thesis Report,"Ahrens,Scott B",287051,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,13,1,14577,Thesis Report,"Allaux,Jean-Francois",287000,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,14,1,4864,Thesis Report,"Franz,Laura E",286992,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,15,1,15473,Thesis Report,"Schireson,Suzanne D",1355649,,5,5,2,3,Open,Thesis Research,,,,,,,,,,,0,3,0,0
,,ART, 516,16,1,15779,Thesis Report,"Hutchinson,Rebecca S",297513,,1,1,0,1,Open,Thesis Research,,,,,,,,,,,0,3,0,0
,,ART, 516,18,1,4865,Thesis Report,"Hamlet,Susan H",286989,,5,5,1,4,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,20,1,4866,Thesis Report,"Hamlin,Charlotte",285286,,5,5,1,4,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,28,1,4867,Thesis Report,"Lawton,James B",286985,,5,5,1,4,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,38,1,4868,Thesis Report,"Thompson,Alan B",286971,,5,5,2,3,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,39,1,4869,Thesis Report,"Towne,Shawn G",286970,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,40,1,4870,Thesis Report,"Towne,Shawn G",286970,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,5,0
,,ART, 516,41,1,15614,Thesis Report,"Hutchinson,Rebecca S",297513,,5,5,0,5,Open,Thesis Research,,,,,,,,,,,0,3,0,0
,,ART, 516,42,1,16575,Thesis Report,"Lintala,Eric C",286983,,5,5,1,4,Open,Thesis Research,,,,,,,,,,,0,3,0,0
,,ART, 521,1,1,4871,Grad Studio I:Drawing,"Peteva,Elena",1355648,,5,5,1,4,Open,Studio,,,,,,,,,,,6,6,5,0
,,ART, 524,1,1,4872,Grad Studio II:Illustrat,"Allaux,Jean-Francois",287000,,5,5,0,5,Open,Studio,,,,,,,,,,,3,3,5,0
,,ART, 533,2,1,4873,Grad Studio I:Sculpture,"Savage,Stacy Latt",286973,,5,5,2,3,Open,Studio,,,,,,,,,,,9,9,5,0
,,ART, 541,8,1,4875,Grad Studio I:Painting,"Peteva,Elena",1355648,,5,5,2,3,Open,Studio,,,,,,,,,,,6,6,5,0
,,ART, 551,1,1,15842,Grd Studio I:Graphic Des,"Ladd,Thomas S",287070,,5,5,1,4,Open,Studio,,,,,,,,,,,3,9,0,0
,,ART, 551,2,1,4876,Grd Studio I:Graphic Des,"Lee,Yoon Soo",297512,,5,5,0,5,Open,Studio,,,,,,,,,,,3,9,5,0
,,ART, 551,7,1,4877,Grd Studio I:Graphic Des,"Msangi,Ziddi",286976,,5,5,0,5,Open,Studio,,,,,,,,,,,3,9,5,0
,,ART, 551,8,1,4878,Grd Studio I:Graphic Des,"Msangi,Ziddi",286976,,5,5,0,5,Open,Studio,,,,,,,,,,,3,9,5,0
,,ART, 551,9,1,4879,Grd Studio I:Graphic Des,"Franz,Laura E",286992,,5,5,0,5,Open,Studio,,,,,,,,,,,3,9,5,0
,,ART, 551,10,1,4880,Grd Studio I:Graphic Des,"Lee,Yoon Soo",297512,,5,5,0,5,Open,Studio,,,,,,,,,,,3,9,5,0
,,ART, 551,11,1,16303,Grd Studio I:Graphic Des,"Msangi,Ziddi",286976,,5,5,1,4,Open,Studio,,,,,,,,,,,3,9,0,0
,,ART, 552,1,1,4881,Grd Std II:Graphic Des,"Lee,Yoon Soo",297512,,5,5,0,5,Open,Studio,,,,,,,,,,,3,3,5,0
,,ART, 552,2,1,15347,Grd Std II:Graphic Des,"Bowers,Michelle",1054581,,5,5,0,5,Open,Studio,,,,,,,,,,,3,3,5,0
,,ART, 552,3,1,16246,Grd Std II:Graphic Des,"Msangi,Ziddi",286976,,5,5,0,5,Open,Studio,,,,,,,,,,,3,3,0,0
,,ART, 553,1,1,4882,Grad Studio I:Typography,"Franz,Laura E",286992,,5,5,2,3,Open,Studio,,,,,,,,,,,3,3,5,0
,,ART, 554,1,1,4883,Grad Std II:Typography,"Franz,Laura E",286992,,5,5,0,5,Open,Studio,,,,,,,,,,,6,6,5,0
,,ART, 573,1,1,4884,Grad Studio I:Fibers,"Hamlin,Charlotte",285286,,5,5,1,4,Open,Studio,,,,,,,,,,,9,9,5,0
,,ART, 583,2,1,4886,Grd Studio I:Digital Media,"Towne,Shawn G",286970,,5,5,0,5,Open,Studio,,,,,,,,,,,3,9,5,0
,,ART, 583,4,1,4887,Grd Studio I:Digital Media,"Towne,Shawn G",286970,,5,5,1,4,Open,Studio,,,,,,,,,,,3,9,5,0
,,ART, 583,5,1,4888,Grd Studio I:Digital Media,"Towne,Shawn G",286970,,5,5,0,5,Open,Studio,,,,,,,,,,,3,9,5,0
,,ART, 584,1,1,4889,Grad Std II:Digital Media,"Ahrens,Scott B",287051,,5,5,0,5,Open,Studio,,,,,,,,,,,3,3,5,0
,,ART, 585,1,1,4890,Grd Studio I:Printmaking,"St.Pierre,Marc",297395,,5,5,0,5,Open,Studio,,,,,,,,,,,6,6,5,0
,,ART, 591,4,1,4891,Grad Studio I:Ceramics,"Lawton,James B",286985,,5,5,4,1,Open,Studio,,,,,,,,,,,6,6,5,0
,,ART, 593,1,1,15844,Grd Std I:Metals/Jewelry,"Thompson,Alan B",286971,,5,5,1,4,Open,Studio,,,,,,,,,,,9,9,0,0
,,ART, 595,1,1,15771,Independent Study,"Hamlin,Charlotte",285286,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,1.5,3,0,0
,,ART, 595,2,1,15967,Independent Study,"Hutchinson,Rebecca S",297513,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,1.5,3,0,0
,,ART, 595,3,1,15968,Independent Study,"Hamlin,Charlotte",285286,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,1.5,3,0,0
,,ART, 595,4,1,16720,Independent Study,"Lawton,James B",286985,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,1.5,3,0,0
,,ART, 595,5,1,16741,Independent Study,"Schireson,Suzanne D",1355649,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,1.5,3,0,0
,,ART, 595,6,1,16833,Independent Study,"Hamlin,Charlotte",285286,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,1.5,3,0,0
,,ART, 621,1,1,15930,Grad Studio III:Drawing,"Peteva,Elena",1355648,,5,5,2,3,Open,Studio,,,,,,,,,,,3,6,0,0
,,ART, 621,2,1,16681,Grad Studio III:Drawing,"Peteva,Elena",1355648,,5,5,1,4,Open,Studio,,,,,,,,,,,3,6,0,0
,,ART, 623,2,1,4893,Grad Studio III:Illustrn,"Allaux,Jean-Francois",287000,,5,5,0,5,Open,Studio,,,,,,,,,,,3,9,5,0
,,ART, 633,3,1,4895,Grd Studio III:Sculpture,"Savage,Stacy Latt",286973,,5,5,1,4,Open,Studio,,,,,,,,,,,9,9,5,0
,,ART, 641,1,1,4896,Grad Studio III:Painting,"Miraglia,Anthony J",286979,,5,5,0,5,Open,Studio,,,,,,,,,,,6,6,5,0
,,ART, 641,8,1,4897,Grad Studio III:Painting,"Peteva,Elena",1355648,,7,7,3,4,Open,Studio,,,,,,,,,,,6,6,5,0
,,ART, 651,1,1,15416,Grd Std III:Graphic Des,"Lee,Yoon Soo",297512,,1,1,0,1,Open,Studio,,,,,,,,,,,6,6,0,0
,,ART, 651,2,1,16232,Grd Std III:Graphic Des,"Msangi,Ziddi",286976,,5,5,1,4,Open,Studio,,,,,,,,,,,6,6,0,0
,,ART, 673,1,1,14584,Grad Studio III:Fibers,"Hamlin,Charlotte",285286,,5,5,0,5,Open,Studio,,,,,,,,,,,3,9,5,0
,,ART, 683,1,1,16245,Grd Std III:Digital Media,"Towne,Shawn G",286970,,5,5,1,4,Open,Studio,,,,,,,,,,,6,6,0,0
,,ART, 685,2,1,4899,Grd Std III:Printmaking,"St.Pierre,Marc",297395,,5,5,2,3,Open,Studio,,,,,,,,,,,6,6,5,0
,,ART, 691,1,1,4900,Grad Studio III:Ceramics,"Lawton,James B",286985,,5,5,3,2,Open,Studio,,,,,,,,,,,6,9,5,0
,,ART, 691,2,1,15260,Grad Studio III:Ceramics,"Lawton,James B",286985,,5,5,0,5,Open,Studio,,,,,,,,,,,6,9,5,0
,,ART, 693,1,1,4901,Grd Std III:Metals/Jewel,"Thompson,Alan B",286971,,5,5,0,5,Open,Studio,,,,,,,,,,,9,9,5,0
,,ART, 698,1,1,15259,Kiln Building,"Lawton,James B",286985,20,18,18,7,11,Open,Studio,,Y,,Y,,,,9:30 AM,12:15 PM,STAR 144,3,3,5,0
,,ART, 698,1,1,15259,Kiln Building,"Lawton,James B",286985,20,18,18,7,11,Open,Studio,,Y,,Y,,,,9:30 AM,12:15 PM,STAR 427,3,3,5,0
,,FOU, 101,1,1,5564,Vis Art Fresh Colloq I,"Abajian,Megan Hilarie",1446850,210,136,136,81,55,Open,Lecture,,Y,,,,,,4:00 PM,5:15 PM,CVPA-153,1,1,10,0
,,FOU, 101,02H,1,5565,Vis Art Fresh Colloq I,"Abajian,Megan Hilarie",1446850,210,12,12,7,5,Open,Lecture,,Y,,,,,,4:00 PM,5:15 PM,CVPA-153,1,1,10,0
,,FOU, 101,6101,CE3,15906,Vis Art Fresh Colloq I,"Abajian,Megan Hilarie",1446850,210,4,4,4,0,Closed,Lecture,,Y,,,,,,4:00 PM,5:15 PM,CVPA-153,1,1,0,0
,,FOU, 110,1,1,5575,Foundation:Struct Drawing,"Laverty,Andrew Joseph",1478953,20,18,18,18,0,Closed,Studio,,Y,,Y,,,,9:30 AM,12:15 PM,CVPA-357,3,3,10,0
,,FOU, 110,2,1,15975,Foundation:Struct Drawing,"Feliciano,Natasha",1481590,20,15,15,14,1,Open,Studio,Y,,Y,,,,,9:00 AM,11:50 AM,CVPA-360,3,3,10,0
,,FOU, 110,4,1,5580,Foundation:Struct Drawing,"Abajian,Megan Hilarie",1446850,20,18,18,15,3,Open,Studio,Y,,Y,,,,,3:00 PM,5:50 PM,CVPA-357,3,3,10,0
,,FOU, 110,5,1,5581,Foundation:Struct Drawing,"Phelan,Mark Jeffrey",1349602,20,18,18,18,0,Closed,Studio,Y,,Y,,,,,12:00 PM,2:50 PM,CVPA-360,3,3,10,0
,,FOU, 112,2,1,5584,Foundation:Life Drawing,"Beal,Clarence D",287325,20,18,18,19,-1,Closed,Studio,Y,,Y,,,,,9:00 AM,11:50 AM,CVPA-357,3,3,10,0
,,FOU, 112,3,1,5585,Foundation:Life Drawing,"Lewis Watson,Ellen P",287319,20,18,18,16,2,Open,Studio,Y,,Y,,,,,3:00 PM,5:50 PM,CVPA-360,3,3,10,0
,,FOU, 112,4,1,5586,Foundation:Life Drawing,"Lewis Watson,Ellen P",287319,20,14,14,14,0,Closed,Studio,Y,,Y,,,,,12:00 PM,2:50 PM,CVPA-357,3,3,10,0
,,FOU, 112,6101,CE3,15907,Foundation:Life Drawing,"Lewis Watson,Ellen P",287319,20,4,4,4,0,Closed,Studio,Y,,Y,,,,,12:00 PM,2:50 PM,CVPA-357,3,3,0,0
,,FOU, 114,3,1,5590,2D Workshop,"Maddocks,Bruce P",286982,20,14,14,14,0,Closed,Studio,,Y,,Y,,,,9:30 AM,11:20 AM,CVPA-352,2,2,10,0
,,FOU, 114,4,1,5591,2D Workshop,"Wolf,William Albert",1493856,20,18,18,19,-1,Closed,Studio,,,,,Y,,,12:00 PM,3:40 PM,CVPA-354,2,2,10,0
,,FOU, 114,6101,CE3,15908,2D Workshop,"Maddocks,Bruce P",286982,20,4,4,4,0,Closed,Studio,,Y,,Y,,,,9:30 AM,11:20 AM,CVPA-352,2,2,0,0
,,FOU, 115,1,1,5593,Visual Language,"Bowers,Michelle",1054581,20,18,18,17,1,Open,Studio,Y,,Y,,,,,3:00 PM,4:50 PM,CVPA-306,2,2,10,0
,,FOU, 115,2,1,5594,Visual Language,"Kowalski,Erik Duhaime",345143,20,18,18,16,2,Open,Studio,Y,,Y,,,,,3:00 PM,4:50 PM,CVPA-351,2,2,10,0
,,FOU, 115,3,1,5595,Visual Language,"Lee,Yoon Soo",297512,20,14,14,13,1,Open,Studio,Y,,Y,,,,,3:00 PM,4:40 PM,CVPA-310,2,2,10,0
,,FOU, 115,4,1,5596,Visual Language,"Pettengill,Samuel Gillespie",1177445,20,18,18,14,4,Open,Studio,Y,,Y,,,,,3:00 PM,4:50 PM,CVPA-352,2,2,10,0
,,FOU, 115,6101,CE3,15909,Visual Language,"Lee,Yoon Soo",297512,20,4,4,4,0,Closed,Studio,Y,,Y,,,,,3:00 PM,4:40 PM,CVPA-310,2,2,0,0
,,FOU, 124,1,1,5598,3D Concepts,"Creighton,Richard J",286684,20,16,16,15,1,Open,Studio,Y,,Y,,,,,1:00 PM,2:50 PM,CVPA-053,2,2,10,0
,,FOU, 124,2,1,5599,3D Concepts,"Lintala,Eric C",286983,20,17,17,17,0,Closed,Studio,Y,,Y,,,,,11:00 AM,12:50 PM,CVPA-053,2,2,10,0
,,FOU, 124,3,1,5600,3D Concepts,"Stansbury,Andrew Leo",1497963,20,17,17,17,0,Closed,Studio,,Y,,Y,,,,12:00 PM,1:50 PM,CVPA-053,2,2,10,0
,,FOU, 124,4,1,5601,3D Concepts,,,20,18,0,0,0,Closed,Studio,,Y,,Y,,,,2:00 PM,3:50 PM,CVPA-053,2,2,0,0
,,FOU, 125,2,1,5616,3D Workshop,"Hamlet,Susan H",286989,16,15,15,16,-1,Closed,Studio,,Y,,Y,,,,8:30 AM,10:30 AM,STAR 250,2,2,10,0
,,FOU, 125,3,1,5617,3D Workshop,"Halpin,Declan A",1543350,16,15,15,17,-2,Closed,Studio,,Y,,Y,,,,8:30 AM,10:30 AM,STAR B34,2,2,10,0
,,FOU, 125,4,1,5618,3D Workshop,"Hutchinson,Rebecca S",297513,15,15,15,12,3,Open,Studio,,Y,,Y,,,,8:30 AM,10:30 AM,STAR 426,2,2,10,0
,,FOU, 125,05H,1,5619,3D Workshop,"Savage,Stacy Latt",286973,15,16,16,14,2,Open,Studio,Y,,Y,,,,,1:00 PM,2:50 PM,CVPA-005,2,2,10,0
,Design,DES, 203,1,1,5706,Media Techniques I,"Maddocks,Bruce P",286982,20,12,12,16,-4,Closed,Studio,,Y,,Y,,,,12:30 PM,3:15 PM,CVPA-310,3,3,10,0
,,DES, 221,1,1,5704,Illustration I,"Edwards,James A",296834,20,16,16,19,-3,Closed,Studio,,Y,,Y,,,,9:30 AM,12:15 PM,CVPA-304,3,3,10,0
,,DES, 251,1,1,5708,Graphic Design I,"Ahrens,Scott B",287051,20,18,18,18,0,Closed,Studio,,,Y,,,,,9:00 AM,11:50 AM,CVPA-306,3,3,10,0
,,DES, 251,1,1,5708,Graphic Design I,"Ahrens,Scott B",287051,20,18,18,18,0,Closed,Studio,Y,,,,,,,9:00 AM,11:50 AM,CVPA-254,3,3,10,0
,,DES, 251,2,1,5709,Graphic Design I,"Ahrens,Scott B",287051,20,18,18,18,0,Closed,Studio,,,Y,,,,,12:00 PM,2:50 PM,CVPA-306,3,3,10,0
,,DES, 251,2,1,5709,Graphic Design I,"Ahrens,Scott B",287051,20,18,18,18,0,Closed,Studio,Y,,,,,,,12:00 PM,2:50 PM,CVPA-254,3,3,10,0
,,DES, 251,3,1,5710,Graphic Design I,"Ahrens,Scott B",287051,20,18,18,17,1,Open,Studio,,,Y,,,,,4:00 PM,6:50 PM,CVPA-353,3,3,10,0
,,DES, 251,3,1,5710,Graphic Design I,"Ahrens,Scott B",287051,20,18,18,17,1,Open,Studio,Y,,,,,,,4:00 PM,6:50 PM,CVPA-258,3,3,10,0
,,DES, 253,1,1,5711,Typography I,"Wong,Janine M",286967,20,15,15,14,1,Open,Studio,,,,Y,,,,9:30 AM,12:15 PM,CVPA-258,3,3,10,0
,,DES, 253,1,1,5711,Typography I,"Wong,Janine M",286967,20,15,15,14,1,Open,Studio,,Y,,Y,,,,9:30 AM,12:15 PM,CVPA-306,3,3,10,0
,,DES, 253,2,1,5712,Typography I,"Wong,Janine M",286967,20,15,15,17,-2,Closed,Studio,,,,Y,,,,12:30 PM,3:15 PM,CVPA-258,3,3,10,0
,,DES, 253,2,1,5712,Typography I,"Wong,Janine M",286967,20,15,15,17,-2,Closed,Studio,,Y,,Y,,,,12:30 PM,3:15 PM,CVPA-306,3,3,10,0
,,DES, 253,3,1,5713,Typography I,"Fairbairn,Janet A",286994,20,15,15,15,0,Closed,Studio,,Y,,,,,,9:30 AM,12:15 PM,CVPA-256,3,3,10,0
,,DES, 253,3,1,5713,Typography I,"Fairbairn,Janet A",286994,20,15,15,15,0,Closed,Studio,,Y,,Y,,,,9:30 AM,12:15 PM,CVPA-310,3,3,10,0
,,DES, 281,1,1,5716,Photo Imaging I,"Ladd,Thomas S",287070,16,18,18,17,1,Open,Studio,Y,,Y,,,,,9:00 AM,11:50 AM,CVPA-309,3,3,10,0
,,DES, 282,1,1,5718,Photo Imaging II,"Myren,Bruce",1626266,20,18,18,12,6,Open,Studio,,Y,,,,,,12:30 PM,4:45 PM,CVPA-256,3,3,10,0
,,DES, 282,1,1,5718,Photo Imaging II,"Myren,Bruce",1626266,20,18,18,12,6,Open,Studio,,Y,,,,,,12:30 PM,4:45 PM,CVPA-353,3,3,10,0
,,DES, 282,2,1,5719,Photo Imaging II,"Oliveira,Sheila",285845,20,18,18,18,0,Closed,Studio,,,,Y,,,,3:30 PM,7:45 PM,CVPA-256,3,3,10,0
,,DES, 282,2,1,5719,Photo Imaging II,"Oliveira,Sheila",285845,20,18,18,18,0,Closed,Studio,,,,Y,,,,3:30 PM,7:45 PM,CVPA-306,3,3,10,0
,,DES, 283,1,1,5720,Digital Media I,"Millstein,Mark H",286980,20,18,18,18,0,Closed,Studio,,Y,,,,,,3:30 PM,6:15 PM,CVPA-254,3,3,10,0
,,DES, 283,1,1,5720,Digital Media I,"Millstein,Mark H",286980,20,18,18,18,0,Closed,Studio,,Y,,,,,,6:30 PM,9:30 PM,CVPA-256,3,3,10,0
,,DES, 283,2,1,5721,Digital Media I,"Swartz,Michael Alden",1535753,20,18,18,18,0,Closed,Studio,,,Y,,,,,12:00 PM,2:50 PM,CVPA-254,3,3,10,0
,,DES, 283,2,1,5721,Digital Media I,"Swartz,Michael Alden",1535753,20,18,18,18,0,Closed,Studio,,,Y,,,,,6:00 PM,8:50 PM,CVPA-258,3,3,10,0
,,DES, 283,3,1,5722,Digital Media I,"Millstein,Mark H",286980,20,18,18,13,5,Open,Studio,,,,Y,,,,12:30 PM,3:15 PM,CVPA-256,3,3,10,0
,,DES, 283,3,1,5722,Digital Media I,"Millstein,Mark H",286980,20,18,18,13,5,Open,Studio,,,Y,,,,,6:00 PM,8:50 PM,CVPA-256,3,3,10,0
,,DES, 300,1,1,5723,Concepts In Design,"Maddocks,Bruce P",286982,20,15,15,10,5,Open,Studio,,,,,Y,,,9:00 AM,2:50 PM,CVPA-306,3,3,10,0
,,DES, 300,2,1,5724,Concepts In Design,"Edwards,James A",296834,20,15,15,13,2,Open,Studio,,,,,Y,,,9:00 AM,2:50 PM,CVPA-304,3,3,10,0
,,DES, 321,1,1,5725,Illustration III,"Allaux,Jean-Francois",287000,20,15,15,11,4,Open,Studio,,Y,,Y,,,,12:30 PM,3:15 PM,CVPA-304,3,3,10,0
,,DES, 321,2,1,5726,Illustration III,"Edwards,James A",296834,20,15,15,11,4,Open,Studio,,Y,,Y,,,,12:30 PM,3:15 PM,CVPA-302,3,3,10,0
,,DES, 332,1,1,5727,History of Photo,"Crayhon,Victoria E",286997,20,25,25,18,7,Open,Lecture,,,Y,,,,,12:00 PM,2:50 PM,CVPA-310,3,3,15,0
,,DES, 351,1,1,5728,Graphic Design III,"Lee,Yoon Soo",297512,20,15,15,20,-5,Closed,Studio,,,Y,,,,,9:00 AM,11:50 AM,CVPA-256,3,3,10,0
